store_id,dept_id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
CA_2,HOUSEHOLD_2,296.91559859561687,278.9764881830717,269.2410175437022,300.4144916970628,309.1999941713512,491.43737211446035,477.916622126626,312.33022435697916,302.4774975107943,281.454795411307,289.4813970296999,321.74861905711464,468.24880904136853,433.75405407034594,291.1512942760467,302.4228604050083,281.6464285981128,294.91000054392066,367.33263791953584,492.6878159742399,444.088978427132,311.1704759630788,296.0273214287782,282.94805749372694,301.76525525158456,338.5122669193094,498.82255882021013,472.52990822988284
CA_2,FOODS_1,494.9607344981949,427.98720095914285,462.89271693471665,465.22307620641254,541.818445855127,697.9287180775729,627.203107224018,511.10582847755865,480.9739064139972,516.0979688151378,529.9835675317021,534.5991077215583,662.5425031124184,599.6977922746962,477.54503627069874,485.3139821416191,469.75814701496535,519.0614481498989,586.6375240717591,624.0527278683945,569.2197791368259,491.7455525971059,468.7054076700093,459.5791538011645,471.81959144552917,567.3409076321722,659.3734370497478,630.6619275602609
CA_2,FOODS_2,531.6392978898538,494.1594355816946,430.02334770167846,481.7967907371951,495.0128065111101,690.87275999447,806.2186589576802,609.0571599729116,512.6614990689591,550.9492640136388,515.4493637091514,579.4994623684681,788.5906881057052,733.4640886232368,647.7549757032809,556.4918574450186,547.4109219005869,524.4901023750471,579.7326511824019,710.0567683840736,779.3068543899981,603.0939913478925,537.2057068180102,514.550375662552,546.1667264887107,553.1570781036845,759.4498599552669,771.5095757015572
CA_2,FOODS_3,1975.5366438919245,1821.4975192279692,1674.395127212542,1810.1947909786913,2138.3907596209074,2805.0972608814313,2717.883079977046,2014.9315651305037,1829.4760160846135,1907.2861609877227,1826.990122286756,2163.4837812469787,2900.0080625796018,2680.242802514804,1884.5702522582958,1875.2887276650056,1832.108484750212,1803.3977691683301,2191.4195959567255,2965.003557396502,2921.436961385662,2063.2529769727503,1992.1874947122458,1935.160535645166,1996.3922189372472,2290.193372168992,3139.7169256223365,3001.865135698064
CA_3,HOBBIES_1,511.23082337366344,554.4835538615132,472.33871204035023,497.80182494996694,514.4880623436558,558.6334746989737,615.1400492894173,529.4657467351936,559.7769298618007,510.10721305837524,520.9433408779304,510.30762778137796,594.1348274145106,539.6381602388657,529.0121958215157,517.6148667052411,509.1985078810151,474.18068346965913,490.52283991427214,556.5250508067228,566.640063238399,496.5140868230898,510.5628553881451,505.9597392664597,509.5564848703254,514.3533853937317,567.8224626885113,586.237032148533
CA_3,HOBBIES_2,59.04976926550135,61.49545140674154,65.35468555665534,66.55306859470565,59.23123783186129,61.44596729669784,66.17170056211165,62.09643854557206,62.8256353497751,64.29862949848534,64.02880262509657,63.45490697105796,64.4700068843512,62.626120905347996,64.35325296344267,64.44596491473574,65.43783958650152,66.26839634437395,65.28188134064823,66.32284894868437,65.28188134064823,66.26839634437395,66.2624875804135,66.2624875804135,66.13358841874832,67.05881550696476,67.11391759706743,67.25887999365757
CA_3,HOUSEHOLD_1,1324.7536141597702,1161.3871874636645,1106.945713337895,1176.2350658700966,1221.4236035090105,1637.337244227699,1726.5451435189973,1468.160363801314,1318.0471152015236,1196.1571086464944,1208.7323551423995,1322.4611546440144,1673.6524400124545,1522.2397252116493,1427.637474548607,1269.2797316006147,1285.7002134571787,1218.73216853626,1294.3332843780468,1672.4335434523746,1603.1760233889875,1328.354259460729,1205.06871853563,1216.0543834975438,1222.797493211338,1245.6932051203971,1644.8604555442685,1636.4959149995113
CA_3,HOUSEHOLD_2,371.8044373444983,370.7283917705924,342.82874276296843,326.5799485212439,356.4264468936453,467.8157814590317,474.6468573537627,403.5992155036367,371.4726760048539,330.2425111397581,349.12347878116947,366.1397967317198,460.26308555152553,459.4669978665187,380.85273483151354,371.56001892969704,369.24291945211417,349.8442494808184,382.94589978837803,466.7799278070486,485.3621755015287,390.2963881306113,398.7509017309472,387.73895812382284,373.0262583252242,390.3267661414873,478.69670162651477,482.18850391155587
CA_3,FOODS_1,434.87235468618184,386.15674648117476,396.81136211901196,435.9807611011156,442.72168683486876,535.9151789029303,576.3288556492861,473.47149998661155,465.70345137726713,462.5835048081022,446.9063372545665,455.33866603533824,525.7007616275844,503.6806429526745,477.8564119497865,431.06405128719217,409.09150607633484,411.59575587987644,488.77492960481914,507.3678436057395,508.80584408256203,437.98954068692603,427.6259371741565,406.6672807669287,428.7662233791561,481.87290777507724,517.6828815742427,544.6325683811358
CA_3,FOODS_2,673.7164516266888,613.5713106433117,551.7919774040212,499.31949567133205,573.0618551546959,687.9235269926874,858.3173849711325,721.8780682740344,655.9356866834529,631.5041700380893,681.3042460075216,669.1432756518457,764.6899846045507,864.6096532878073,788.3433986462187,748.0697273783884,699.5544438182735,657.1173006484913,720.2402350602534,762.8654879919228,848.0692388682685,739.1271018274999,701.9872041893354,637.7155438107776,605.8886720317547,588.8491028101777,678.4616790444655,791.1717467989467
CA_3,FOODS_3,2633.348666722757,2469.096174258031,2496.2759481983476,2469.096174258031,2587.7812510814933,3147.7694188006553,3576.16478219109,2633.305956172438,2610.2480626036768,2717.3674346455405,2587.2910999528426,2529.025532673067,3146.100622574452,3524.8932543833744,2733.7453768809482,2586.806050745589,2628.4907255307303,2398.8985452579986,2610.2480626036768,3146.100622574452,3491.104365585893,2628.4907255307303,2529.025532673067,2529.025532673067,2519.9019445794793,2529.025532673067,3146.100622574452,3311.7535683630554
CA_4,HOBBIES_1,369.4526254215789,342.5034254991699,372.24824255994264,362.862062012069,358.5353967157494,473.7348684780805,364.5226632280718,387.58793458393444,426.9565270126484,357.9069204314298,367.683861506878,357.4481238142846,404.13190240094053,361.3402367894342,378.27365668703317,402.34618425762625,369.2482742232388,378.1580651815356,367.51093741178516,410.9218007449214,384.80720820915946,359.53077283922573,371.8825749132884,352.9421816325083,371.97766574311146,380.0358084338372,427.1402541308455,393.71612890063534
CA_4,HOBBIES_2,19.08730565943072,17.171403328568445,18.886258750165503,19.357637268684115,19.26221353447539,19.33744968846541,20.858974126200014,19.27035282515134,19.558548331239532,18.965028971246557,19.03286708917733,18.811735329329117,18.692920704181347,18.805944361742032,18.417234945057903,18.414935093010026,18.430509078013657,18.132606478404206,18.394308069429155,18.45104469939435,18.26248873713609,18.60957169308861,18.46046424376211,18.748239552458074,18.78653823740906,18.60957169308861,18.682020091695428,18.69493880092656
CA_4,HOUSEHOLD_1,447.2466487910029,415.4438200607946,386.5598118129538,389.2165427790139,405.90541855060525,489.0924324730381,520.6530348004624,480.5688172087628,419.00847555883587,406.7818950760086,382.9413623974174,398.10188481642126,490.3761057063942,462.64142038315003,481.6043679624317,437.17356116530476,414.11859054614564,410.0891452475827,428.08166380088045,482.3977730627819,482.5647464423996,488.357122408765,441.92362891622133,404.41421375682,416.94681029738473,437.09996589305723,499.2649666669938,518.9699953711456
CA_4,HOUSEHOLD_2,142.82468868962002,144.32670797671065,145.68574748808405,139.4205244503927,166.37599187386272,173.6704388728547,199.82213638611515,146.73902863502565,152.5987794637443,155.94127840839795,145.86311123527025,154.8420523614919,181.16299772073737,172.02308873037913,151.63743036138123,152.54187118360596,151.7544835224367,155.7032250554658,154.700707932754,182.74635829773771,174.25123015882028,151.3351961889823,146.5699641898336,158.1049777881739,151.70383826054834,156.88110718355412,181.59482239184678,184.33546653681336
CA_4,FOODS_1,274.02026586833136,278.26152208878983,251.73579875174676,238.60197825087056,274.03735308033725,287.7192571409323,315.86193654890013,278.6944635579517,275.7192912136034,257.3347215026171,264.1916730002824,291.9508680512698,306.4270196673873,289.31876201075653,273.94361614724926,278.5685490633191,269.39197542279476,259.14549561327874,297.8912243110504,302.0292754319537,273.53135141360525,289.95831008945146,277.7580809240222,273.79700533430236,269.7505659371246,302.5394478148657,305.9555659545186,306.9446560372032
CA_4,FOODS_2,414.3721380455546,370.9936572177999,330.66267826163136,325.6960078583726,354.8300282158002,389.17141440530446,489.9437948948324,431.0336929898137,396.58100270663937,360.9491114370673,375.75763846517987,373.77699575290296,426.56715746379325,448.78876144787677,453.89260644249146,404.7994436593814,382.82958516501685,367.83217414924275,367.89505338054056,418.02278492069956,492.38135796516167,441.68049996971314,400.05006274350933,356.62910914272237,362.6358092612991,385.19072994179174,418.4388771615415,477.4720333999045
CA_4,FOODS_3,1266.9667938052696,1121.774063080693,1131.091756148012,1078.3834223504987,1109.6103918569004,1229.588775187503,1481.281589440711,1279.76368209179,1147.3379824675037,1165.5504758022842,1093.3973265079983,1110.2505609002374,1232.1809434640736,1304.8368134630882,1341.4386233146265,1173.4756018724881,1166.567440530988,1143.150652657316,1110.2505609002374,1318.9312662536363,1344.7613377779303,1312.551973660528,1165.5384669537218,1169.2012218890914,1135.1478653044067,1106.2712830054106,1251.0752635649128,1436.5204934605893
TX_1,HOBBIES_1,271.69552606934974,224.23121510959712,227.89030569079785,230.8389589254168,242.3552288789257,326.261862306073,323.2875840945535,237.62523446528252,239.30830531344685,242.39728573488358,232.43675512614573,242.88779755428263,295.3247517287414,272.7253276085711,242.8514992777119,238.0462636968172,248.0869724623427,252.79371865467445,243.0228901266537,253.61625770288055,279.6437979658084,283.634254694549,240.84389687712977,237.23611007454838,233.67179969173046,242.18786943326185,282.90163020625715,301.8596098626464
TX_1,HOBBIES_2,50.20404425697404,51.387074294926876,48.423908016769786,45.47445218919548,46.78594091746311,44.3213203149378,49.156256694698364,46.62913164825216,46.70406530850319,45.424806109145216,46.526343380212005,45.57667512743342,47.006864429939164,48.545355227817346,47.28128475429775,47.452344149290106,46.063359213969335,48.219232031601,48.415006785203296,44.436194020313486,46.5162536626876,48.46540531646311,47.919635374146615,49.11680146840021,48.8961780833957,48.8961780833957,47.39661848759779,49.10947520872982
TX_1,HOUSEHOLD_1,772.5128488732828,713.3155999035838,691.39761554691,618.4286614203694,835.4807677160144,886.2972416860665,982.5910874866506,728.1460766442349,721.3344661064839,667.0077845416844,634.6474315377235,777.3457769943711,848.6460666432002,799.0253738288276,705.2824017302214,679.1099107647817,688.2301516053913,644.70615439909,756.5816069755598,864.5558640167487,887.461559676532,764.6441886662351,720.8030249607039,712.211442274322,648.8917831480679,758.0357097056472,897.0390489234563,916.5210923478363
TX_1,HOUSEHOLD_2,202.2099406090901,218.94441254243114,200.29824249335928,175.86775111012165,216.18040349942302,231.12448629720055,256.88652232478955,198.55134522610985,213.1480664543207,197.425562716347,187.66456968089236,209.4275741914804,242.16110952330152,244.31935290633453,199.2655818692941,216.69496749618696,196.0123035264742,202.04802017124342,200.15863618094664,209.40824083615223,254.86731158104263,213.51347403729204,230.23969487907874,215.71618968887395,192.4740692509003,206.3292338391494,221.5024006584731,252.93644804146413
TX_1,FOODS_1,254.15375069838908,227.9687855797005,237.2195961831997,223.36885543257043,265.9769901133172,281.15402381252284,321.59450126934087,243.0812170806596,262.7562701101364,248.35188129691767,258.86073572163787,289.9857074014406,289.92816055514004,272.09278848298425,252.20583370637607,266.9867142202046,261.2867734413339,260.00990262785194,264.6583418238029,284.1941159651489,284.7125458984643,264.20297369697397,264.2958766045826,259.4883930300907,256.4308386781063,283.3289984691784,287.4621295219185,311.76307821540945
TX_1,FOODS_2,319.63824679394514,313.94159540396964,269.953428053172,254.40119055558213,339.23985745877576,356.2315651756127,365.1191355118493,325.5706047957757,367.3356325064925,293.6182880681443,305.73963865917233,358.06380382481933,397.3670724547774,356.7244942363388,376.2380423337484,368.705823273137,373.57959707426653,365.9239609183937,395.59052670694604,415.3423188973996,443.1161798994094,383.99314845760557,368.06751735632116,346.4627970485798,334.16429043873075,355.7365639186368,401.8391392458656,378.1829120773735
TX_1,FOODS_3,1603.3472316520351,1478.779068552906,1543.9745978992426,1395.3436187217371,1808.3719020196816,1964.1355472543562,1995.5585906769059,1409.2323146790777,1409.2033406466219,1420.8641601801976,1471.2870066373189,1708.5828102330322,1968.1171591496272,1769.4247720000578,1573.8532081456317,1441.6490270024694,1520.082900341657,1515.3724762183235,1752.3342537436279,1880.9602599397913,2008.7187026666327,1595.0552398530212,1476.6948437525548,1518.461731111093,1471.5970090046515,1796.7959072568626,1933.6443631173893,2033.8641658081785
TX_2,HOBBIES_1,328.9218361164547,376.7167483142492,309.096135565244,320.06749446528795,382.34626067170416,449.9875263937585,427.7365037188574,360.1258594515564,377.43256777617796,335.4472542110213,335.7553991471267,370.373878569597,405.2007908505819,394.06794262335865,355.8930616456338,360.3477397559092,339.8839199282189,358.9882738824264,358.2384419468653,369.23803396537204,418.53172592546684,338.60279317925927,384.2830012540324,350.357682853319,341.0720923539209,380.1782052748882,420.42083730882666,444.9900844597391
TX_2,HOBBIES_2,54.19019464856876,55.42672345626812,56.73009454933979,51.27613740162477,51.27613740162477,53.962251662673836,56.17785359860742,54.6535838545031,54.65130108279761,55.21552250479277,55.03315151586386,55.18949946490125,54.98686579179134,55.1331372423283,55.44667791096768,55.19884473179911,55.8929441380257,55.351780976930016,55.55730148740998,55.62791520600144,55.730742566676945,55.55730148740998,55.721690111576365,55.90062871701384,55.797487903768896,55.797487903768896,55.863987164146906,55.863987164146906
TX_2,HOUSEHOLD_1,794.9935479546,725.0831779553175,700.1482979963313,655.4708599715643,821.6660875323404,853.5465050091865,952.0417262784529,778.3068987673877,772.4745189412176,693.7512410469889,680.8295283096048,786.2853256956358,847.829247733365,851.2162010827803,761.599863858626,733.7817840329474,727.4731113998656,719.4319798739334,833.464457896557,893.5352957289557,926.5639911366914,752.8628008827104,743.0622805532647,716.8766590583747,654.5270542537629,803.9353720542621,853.35340722926,957.3320721321767
TX_2,HOUSEHOLD_2,190.44639080534952,178.65116111073758,178.81374961111652,183.24178795041394,224.78852211528363,248.23976199076827,269.7675564978692,193.80857736599677,191.67502437027883,188.6402533825263,186.20303838595277,216.0801296302296,242.84689188592557,253.52101582320603,196.04161309950257,199.53456545626184,188.52411575660352,190.24216607331704,214.00313581776183,238.70703240935268,257.6266689917753,196.05497598078625,194.1042152935622,191.5807739946675,185.81738812356488,232.63427033290677,239.4033067042044,261.808874737831
TX_2,FOODS_1,258.1676244437654,264.91136987793436,248.46061355714323,273.99838117404045,292.02819309709173,313.5238299650571,294.43198759244166,278.7030475637309,278.50132517994587,258.07369270908066,295.80088332438885,296.6236025041325,328.77666857846265,310.36710977325026,277.8361073760671,272.88336082495897,266.2016584729621,296.03595418296277,306.51604634685344,306.76342405057494,304.96177805709937,267.1305164771625,268.18686216660734,257.16138693909375,280.99098992390236,297.9923735907667,315.65909372582803,288.52870797688
TX_2,FOODS_2,490.1188115596927,398.78036248219985,335.7055975939687,375.30090400916026,377.5670724684464,438.3774265434962,500.2504136254132,474.8353095675752,415.4959317465113,371.4859680199636,377.5255939609872,416.1913658422602,445.508459151494,418.81769012969255,492.150856415933,420.8931954355106,414.61968231286266,424.160326683853,424.74872612041116,436.7878742774479,501.61782136912547,503.78309877475454,447.943922735653,377.26644730943315,422.64267686011664,406.363006151868,463.24751027220316,487.653219412726
TX_2,FOODS_3,2020.0150903976994,1915.3606952802782,1875.2073250018918,1758.9764366112602,2081.4888372487367,2350.9917199900106,2603.547389098022,1892.348943602335,1953.488836324732,1838.1280477720427,1819.8836012662202,2144.5879273226674,2322.9568436589557,2350.103767897117,2068.899457765446,1907.4579640021668,1991.2775978457926,1918.4528327618284,2168.693770795243,2321.312978104273,2457.67708199388,2029.5303931952033,1902.4020555140735,1868.4551524547946,1722.4184700514347,2112.4804174800297,2343.47847828547,2531.6046782799162
TX_3,HOBBIES_1,322.1757460364903,343.79827185272546,329.88370423513805,320.1470059452915,366.6747301286442,433.78719601048505,430.02472618344046,350.9051686225588,370.7467248843509,320.7162959170736,337.20314724468466,359.0095957386204,411.3285066322198,367.16770970163685,353.90575642935903,347.74322015202495,338.77901947353035,314.4585571519833,332.1819286621353,344.3997389255885,380.61642403702365,344.0803080631385,351.35610715752574,334.2762009670865,301.5128454247445,348.3171796549633,382.05428792541807,403.225584600328
TX_3,HOBBIES_2,56.35528602871472,61.03037108079571,62.184021883571916,54.97045532257222,53.42852246156348,56.000283249565676,56.71875969196581,54.81013783100976,55.68515981133476,57.75702876564257,55.125332030060264,54.0995591215481,54.540757112943425,54.46426980285929,55.13773382950115,54.55302739787703,55.49221686642024,54.22164304456531,53.53479845545038,53.89450909947411,54.0730460342269,54.5381844575995,55.2728164308076,55.183593862212305,53.578458619303575,53.57544320584455,53.78841000620826,53.90064045485544
TX_3,HOUSEHOLD_1,836.0123575702873,784.9752294078424,685.7114494853254,664.5235083598436,912.3274070672834,873.668839326416,924.5735131228103,819.9425333734866,872.3036514441202,722.5870058717395,737.0253330526269,797.4598051494805,841.7055078291728,814.1689198461627,801.6634349164506,777.5964359170381,702.2204376274717,709.9479378969762,772.7168374098304,863.0516141032268,868.4295863942169,829.0597892644603,785.4503870538033,726.9805852142499,689.5955759000143,830.3348463649102,895.5704710412612,907.1469286316508
TX_3,HOUSEHOLD_2,175.86893083198896,185.93655434627675,166.76650495795047,179.59846761438195,207.17635466877184,216.28581052766924,222.74609631293148,186.65496899708165,191.1351518587294,177.95189053821093,183.40225928178978,194.7717022433764,205.9609579888238,212.11887562254722,188.56006755329645,195.6481703634775,187.70284563818072,194.38885868422557,199.6140001736844,218.2343242468735,217.32793278953554,188.27923323791566,200.4571179764463,180.70596549815156,189.8644075751439,200.0853773933763,214.58953396717405,219.74528507992574
TX_3,FOODS_1,285.95017619207476,299.6834154094847,301.503993149516,333.91499557283316,376.11987836424294,333.57148502776937,322.93438101580006,327.88034545747155,357.75023906899463,322.07307540372324,341.157673771185,347.64165262859115,375.6583450187211,347.41476401684776,328.49848267674383,329.0895960738247,322.27596694702754,328.2404673940522,364.6518571236049,345.0860752479447,340.2004785967694,332.7957834138928,318.93114674283055,317.5920776739244,342.1974785971985,373.61193269582475,337.87680100566405,325.1696688203536
TX_3,FOODS_2,513.3568587580947,427.29650695345225,392.2137284416139,374.10589537493547,457.6930003697376,417.8671104829683,553.3356195847205,478.7357082761661,497.08861648192203,401.68954669222705,478.8432626253779,516.7509344361242,536.8444509152489,512.2364636341631,565.4156037237514,520.7770571222931,544.0037001426856,561.3237669068503,528.9052925515168,546.5403197071892,655.132786440727,604.6270902004421,542.7168291078492,522.0358886708439,490.3754344977476,509.1786874018559,534.8922850596905,605.9931184203126
TX_3,FOODS_3,1819.5169636280236,1733.6297241877942,1630.1570767185372,1571.6135836409012,2040.638275915791,2011.7522377274606,2262.8639386598265,1819.3382261891552,1841.3878489378314,1623.3617268125383,1728.052288070867,1993.5301404024415,2116.8438488275933,2033.433773099365,1888.1739417206913,1817.415481599389,1688.8209979952546,1770.3922886776402,1958.9073130790446,1773.4276281546029,2176.9891038413857,1814.6684386242828,1811.2777933596212,1632.4320588437085,1562.942495801253,1828.254092724525,1829.4266213187502,2096.205353269975
WI_1,HOBBIES_1,349.08324803554495,369.67606200387706,404.53846006470746,367.28738186220073,398.746524880288,475.05994063570205,505.710652678997,372.4183025274322,355.4823139320585,358.5073908974151,359.78632718126084,389.71828835994415,501.44358092656006,418.4638239177318,336.2758216487817,338.89966691497125,353.9421795627741,358.51450832704137,422.0314968245008,501.4310557528438,452.4858749416168,330.61973920137217,329.2829534375345,362.93083614068183,352.14550299310946,415.96430744384804,480.948842777826,493.7469376626052
WI_1,HOBBIES_2,33.170397596473094,34.19269902561238,31.909507500476085,39.61646017427383,35.83129780375101,44.65470915768735,38.7829227151012,36.66016195379696,36.99693981042499,37.65764324285988,39.44174873529884,37.5317347828498,38.690293796476865,37.52826010315763,34.28553952369904,36.366987110355616,39.07210031824576,38.42588660593973,38.42588660593973,37.470010545807554,38.38347650779061,35.15922661602123,35.655237064018394,35.15483176603142,38.38347650779061,37.76946542602138,38.32682670546967,40.09329634447817
WI_1,HOUSEHOLD_1,482.3235738019595,470.22975703654237,481.4624081713788,509.0792233312453,666.9511685063993,818.8572720480292,757.8592203494088,517.5188209864046,509.1534212035526,519.0946938337913,547.6566121964615,680.5291104267733,792.1120105751062,610.7104590314569,530.7755405377738,490.0391869554145,586.3766282186255,573.512021030843,646.3163274805918,812.3362032848971,713.5316013524067,530.6573589651672,506.94857736835746,531.2456325633148,557.6251600680017,629.6639626976554,794.0401613999843,745.171762333082
WI_1,HOUSEHOLD_2,155.84300131500763,163.96844732820307,155.11669480874946,162.59604652935366,182.59042134375744,248.2879048373192,224.29113386395022,160.38333485927728,167.3477093274111,161.25599745920468,176.8969102455796,181.685068708757,244.11717106827655,197.84139983688846,175.83488315577384,158.9342511832592,174.85555250871806,172.79632794673918,170.54280899314065,237.40784382411982,210.98245893221969,166.24085554141124,169.31796166704618,166.96497413977545,180.34048202026176,178.90961913262555,243.8933338885039,222.64751038174165
WI_1,FOODS_1,295.84900401972584,317.55592711192656,289.9093909114576,348.1320903670747,387.1535732455795,414.07006765975024,367.0837871427634,320.2034098334161,329.4455557821278,337.8882718568274,339.442422418309,361.89430680285693,424.8301511318513,362.5687383824525,323.29069571370604,347.24491077809665,357.24415125968846,347.07758079864567,370.79152349006984,441.51167173346863,394.70614923075823,333.24160341220403,346.29720057695135,339.6177599798015,356.2112784429279,383.2449551906933,401.4512618867414,370.89481404692486
WI_1,FOODS_2,577.3120097341819,535.6407153921145,505.42547284833415,502.2067627409462,540.1570178407231,722.9273373721991,854.2008671252571,630.2108865938355,613.3642397935217,622.4239291275118,644.0171095539786,646.2175582171233,831.0170825480996,806.4543428856307,757.1786482946974,633.686484786019,725.3755362796838,640.2934461030665,684.3556041264951,891.1018841170546,869.3137643469411,673.7240427215186,647.0320811619792,621.3630705995902,595.2445835156885,590.1795169317547,747.336373147207,808.0515467794338
WI_1,FOODS_3,1569.5917826209875,1523.9326581936514,1560.3501162006985,1556.8020585231925,1778.6248796689479,2280.0166351805065,2197.2141370834765,1553.5898396213734,1525.1576531821186,1532.1332498593533,1619.8333827138872,1824.6291087950103,2048.5377255198187,2047.500774748184,1672.8799181251104,1498.3590027093448,1612.8444555680494,1646.713638510853,1761.8937894960102,2103.8677172391203,2115.7203209194035,1661.2247653961695,1503.1155604231449,1555.379108240087,1639.416966559099,1746.7025953616726,2102.704949575775,2215.829357312311
WI_2,HOBBIES_1,245.70149645192424,241.5710367213563,281.6861322204947,254.1704930499971,300.1959226636444,312.8764498436389,267.21976533403364,272.0496966519241,276.63622702450084,285.7129551802476,266.7894222752436,268.0312968503096,270.15761213527566,264.59930011929197,271.53672284715367,259.11160264439326,297.07031551735173,266.9612934151286,271.6097809272488,293.29806464426065,270.3659700179529,263.77667865126216,262.3922524712836,306.0277510217383,269.87351095553015,286.9889749605261,294.46161965345556,272.4149947233033
